2023/07/11 15:26:14 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5M7uo HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5M7uo", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:15 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5M84o HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5M84o", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:20 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5M9MZ HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5M9MZ", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:21 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5M9YY HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5M9YY", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:26 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MAqI HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MAqI", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:27 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MB0I HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MB0I", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:32 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MCI2 HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MCI2", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:33 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MCU2 HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MCU2", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:38 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MDlo HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MDlo", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:39 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MDxo HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MDxo", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:44 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MFDY HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MFDY", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:45 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MFPY HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MFPY", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:50 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MGhI HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MGhI", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:51 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MGtI HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MGtI", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:53 [error] 397#397: *64 connect() failed (111: Connection refused) while connecting to upstream, client: 198.199.114.181, server: _, request: "GET /owa/auth/logon.aspx?url=https%3a%2f%2f1%2fecp%2f HTTP/1.1", upstream: "http://127.0.0.1:5000/owa/auth/logon.aspx?url=https%3a%2f%2f1%2fecp%2f", host: "5.88.234.199"
2023/07/11 15:26:56 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MI92 HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MI92", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:57 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MIL2 HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MIL2", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:27:02 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MJco HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MJco", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:27:03 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MJoo HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MJoo", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:27:08 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5ML4Y HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5ML4Y", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:27:09 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MLGY HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MLGY", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:27:14 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MMYI HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MMYI", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:27:15 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MMkI HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MMkI", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:27:20 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MO02 HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MO02", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:27:21 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5MOC2 HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5MOC2", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
